-6.005729675292969,-1.444208025932312,-1.328532338142395,-0.8312555551528931,-0.19043171405792236,-0.9698191285133362,-1.8996390104293823,-2.5082201957702637,-3.047062873840332,-3.48752498626709,-3.8046882152557373,-4.05645751953125,-4.261594295501709,-4.432104110717773,-4.577826499938965,-4.71111536026001,-4.834081649780273,-4.945796012878418,-5.048182964324951,-5.141402721405029,-5.225180149078369,-5.300044536590576,-5.3667497634887695,-5.42597770690918,-5.478410243988037,-5.524765491485596,-5.565779209136963,-5.602156162261963,-5.634528160095215,-5.663440227508545,-5.689352512359619,-5.712655544281006,-5.733677864074707,-5.752700328826904,-5.769961357116699,-5.785665988922119,-5.799990653991699,-5.81308650970459,-5.825085639953613,-5.8361029624938965,-5.846238136291504,-5.8555779457092285,-5.864200592041016,-5.872173309326172,-5.879556179046631,-5.886402606964111,-5.892759323120117,-5.898670196533203,-5.904172420501709,-5.909300804138184,-5.914085388183594
-5.589367389678955,-1.6141974925994873,-1.5584356784820557,-1.1934716701507568,-0.7756596803665161,-0.23723942041397095,-0.9378964304924011,-1.825430989265442,-2.3805999755859375,-2.850761890411377,-3.256101131439209,-3.58408260345459,-3.839780807495117,-4.028164863586426,-4.184507369995117,-4.340274333953857,-4.503471374511719,-4.660350799560547,-4.803549766540527,-4.9298553466796875,-5.035482883453369,-5.12059211730957,-5.188422203063965,-5.242830753326416,-5.287077903747559,-5.323600769042969,-5.354135990142822,-5.379925727844238,-5.401882171630859,-5.420701503753662,-5.436931133270264,-5.451010227203369,-5.463291645050049,-5.474061012268066,-5.483551979064941,-5.491953372955322,-5.499422550201416,-5.506089687347412,-5.512063026428223,-5.5174336433410645,-5.522278785705566,-5.526663780212402,-5.530644416809082,-5.534268379211426,-5.537576675415039,-5.540605068206787,-5.543384552001953,-5.545940399169922,-5.548297882080078,-5.550475597381592,-5.552491664886475
-5.087454319000244,-1.6492607593536377,-1.6636008024215698,-1.3569388389587402,-1.0830330848693848,-0.6124736070632935,-0.4016079306602478,-0.8804184198379517,-1.4517186880111694,-1.8961124420166016,-2.31864857673645,-2.717928886413574,-3.083437442779541,-3.4016106128692627,-3.663135051727295,-3.8844165802001953,-4.074370384216309,-4.235735893249512,-4.373356342315674,-4.490200996398926,-4.587844371795654,-4.6681036949157715,-4.733335494995117,-4.786174774169922,-4.829102039337158,-4.864193439483643,-4.893092632293701,-4.917074203491211,-4.937126159667969,-4.954015254974365,-4.9683427810668945,-4.980580806732178,-4.991102695465088,-5.000203609466553,-5.008117198944092,-5.015031337738037,-5.02109956741333,-5.026447772979736,-5.031178951263428,-5.035381317138672,-5.039127826690674,-5.04248046875,-5.045491695404053,-5.048206806182861,-5.050662994384766,-5.052892684936523,-5.054924011230469,-5.056779861450195,-5.058480739593506,-5.060043811798096,-5.061484336853027
-4.71389102935791,-1.6909340620040894,-1.810381293296814,-1.5451334714889526,-1.269749402999878,-1.0147805213928223,-0.6581565141677856,-0.550877034664154,-0.7986469864845276,-1.1505038738250732,-1.5085361003875732,-1.8941190242767334,-2.2819323539733887,-2.643596649169922,-2.9653120040893555,-3.2440030574798584,-3.480415105819702,-3.680248498916626,-3.8510663509368896,-3.997469425201416,-4.121127128601074,-4.223414421081543,-4.3066020011901855,-4.373668193817139,-4.42761754989624,-4.471104621887207,-4.506345748901367,-4.535121440887451,-4.55881404876709,-4.57847785949707,-4.594914436340332,-4.608741760253906,-4.62044620513916,-4.630412578582764,-4.638948917388916,-4.646303653717041,-4.652676582336426,-4.658229827880859,-4.663094520568848,-4.667377948760986,-4.671166896820068,-4.674534797668457,-4.677540302276611,-4.680233478546143,-4.682655334472656,-4.684841156005859,-4.686820030212402,-4.688616752624512,-4.690252304077148,-4.691745758056641,-4.693112373352051
-4.267355442047119,-1.6208332777023315,-1.8372926712036133,-1.691474199295044,-1.4898205995559692,-1.2549432516098022,-0.9690225124359131,-0.7123878002166748,-0.6358259916305542,-0.7995549440383911,-1.0703990459442139,-1.3959711790084839,-1.737953782081604,-2.0795114040374756,-2.4121923446655273,-2.7276201248168945,-3.0174410343170166,-3.2667601108551025,-3.471961259841919,-3.635040044784546,-3.761402130126953,-3.859102725982666,-3.935199499130249,-3.994879961013794,-4.041897773742676,-4.079046249389648,-4.108489513397217,-4.131937026977539,-4.1507415771484375,-4.165957927703857,-4.1783976554870605,-4.188676834106445,-4.197261333465576,-4.204503059387207,-4.21066951751709,-4.2159647941589355,-4.220548152923584,-4.224542617797852,-4.228045463562012,-4.231135368347168,-4.233874797821045,-4.236315727233887,-4.238499641418457,-4.240462303161621,-4.242232799530029,-4.24383544921875,-4.245291709899902,-4.24661922454834,-4.247833251953125,-4.248946666717529,-4.249970436096191
-4.05095911026001,-1.6436967849731445,-1.7897685766220093,-1.7763127088546753,-1.64523446559906,-1.4423227310180664,-1.1633505821228027,-0.9217725992202759,-0.7800818681716919,-0.743701696395874,-0.8335949778556824,-1.0272876024246216,-1.2821288108825684,-1.5697381496429443,-1.8731169700622559,-2.17952299118042,-2.474278450012207,-2.7442574501037598,-2.981257915496826,-3.1838324069976807,-3.3531768321990967,-3.491838216781616,-3.6030964851379395,-3.6909329891204834,-3.7595839500427246,-3.8129546642303467,-3.854375123977661,-3.8865954875946045,-3.911829710006714,-3.9318039417266846,-3.947824001312256,-3.9608538150787354,-3.9715962409973145,-3.9805636405944824,-3.988131523132324,-3.9945802688598633,-4.000121116638184,-4.004917144775391,-4.009095668792725,-4.012757778167725,-4.015984535217285,-4.018840789794922,-4.021381378173828,-4.023649215698242,-4.02568244934082,-4.027509689331055,-4.029158592224121,-4.030649185180664,-4.032001495361328,-4.033230781555176,-4.034350872039795
-3.870288133621216,-1.7661521434783936,-1.9485349655151367,-1.7842292785644531,-1.687504768371582,-1.5467640161514282,-1.358081340789795,-1.133107304573059,-0.9324732422828674,-0.8185704946517944,-0.8067505359649658,-0.883827805519104,-1.0276308059692383,-1.223114013671875,-1.4651321172714233,-1.7367321252822876,-2.0188181400299072,-2.298030376434326,-2.560117244720459,-2.7902920246124268,-2.9812817573547363,-3.133967161178589,-3.254024028778076,-3.348555326461792,-3.423926830291748,-3.4850168228149414,-3.535301923751831,-3.5772194862365723,-3.612508535385132,-3.642448902130127,-3.6680123805999756,-3.689955472946167,-3.7088797092437744,-3.7252705097198486,-3.73952579498291,-3.751971483230591,-3.7628793716430664,-3.772475004196167,-3.780946731567383,-3.7884538173675537,-3.79512882232666,-3.801084518432617,-3.8064160346984863,-3.811203956604004,-3.815516948699951,-3.819413185119629,-3.8229434490203857,-3.8261501789093018,-3.829070806503296,-3.8317363262176514,-3.8341753482818604
-3.6068637371063232,-1.8005561828613281,-1.8833906650543213,-1.7873320579528809,-1.7244555950164795,-1.548946738243103,-1.4819246530532837,-1.2939817905426025,-1.106531023979187,-0.969106912612915,-0.8913425207138062,-0.8712725639343262,-0.9156414270401001,-1.0245490074157715,-1.1943527460098267,-1.4145795106887817,-1.6672879457473755,-1.9332903623580933,-2.1957130432128906,-2.440941095352173,-2.659187078475952,-2.846109628677368,-3.0016422271728516,-3.128206253051758,-3.2293241024017334,-3.308896541595459,-3.370800733566284,-3.418612241744995,-3.455429792404175,-3.483806848526001,-3.505768299102783,-3.522876501083374,-3.5363168716430664,-3.5469777584075928,-3.555521249771118,-3.562439203262329,-3.5680997371673584,-3.5727765560150146,-3.5766773223876953,-3.5799601078033447,-3.5827455520629883,-3.585127592086792,-3.5871787071228027,-3.5889573097229004,-3.5905086994171143,-3.591869592666626,-3.593069553375244,-3.594133138656616,-3.5950796604156494,-3.595926284790039,-3.5966858863830566
-3.529982805252075,-1.6624119281768799,-1.7569490671157837,-1.901930332183838,-1.8416441679000854,-1.7362343072891235,-1.5792286396026611,-1.4025187492370605,-1.2366292476654053,-1.0886732339859009,-0.9781929850578308,-0.9168148040771484,-0.9056521654129028,-0.9529747366905212,-1.0639121532440186,-1.2288432121276855,-1.4333624839782715,-1.6602058410644531,-1.8937056064605713,-2.121814012527466,-2.3351047039031982,-2.526432752609253,-2.6917972564697266,-2.830735683441162,-2.945417881011963,-3.039290428161621,-3.1160025596618652,-3.1788241863250732,-3.2304630279541016,-3.2730917930603027,-3.308441638946533,-3.3378922939300537,-3.362544059753418,-3.383277177810669,-3.400796413421631,-3.415667772293091,-3.4283483028411865,-3.439209222793579,-3.448551893234253,-3.4566233158111572,-3.4636270999908447,-3.46972918510437,-3.475069046020508,-3.4797608852386475,-3.483900308609009,-3.4875662326812744,-3.49082612991333,-3.4937355518341064,-3.4963419437408447,-3.4986846446990967,-3.5007975101470947
-3.5312061309814453,-1.7763404846191406,-2.0486159324645996,-1.859107494354248,-1.8666917085647583,-1.755941390991211,-1.6154894828796387,-1.4547632932662964,-1.299180030822754,-1.1664094924926758,-1.0515369176864624,-0.9685438871383667,-0.9252451062202454,-0.9331768751144409,-1.000076413154602,-1.1257542371749878,-1.299036979675293,-1.5019862651824951,-1.717553734779358,-1.9327083826065063,-2.137852430343628,-2.32637095451355,-2.4947268962860107,-2.64205002784729,-2.7693030834198,-2.8783650398254395,-2.9713528156280518,-3.0502967834472656,-3.1170597076416016,-3.1733500957489014,-3.220736503601074,-3.260637044906616,-3.294302463531494,-3.3228049278259277,-3.347043514251709,-3.367760181427002,-3.385559320449829,-3.4009313583374023,-3.414273262023926,-3.42590594291687,-3.4360909461975098,-3.4450438022613525,-3.4529404640197754,-3.4599287509918213,-3.4661309719085693,-3.471652030944824,-3.476578950881958,-3.480987548828125,-3.4849414825439453,-3.4884958267211914,-3.4916982650756836
-3.4228568077087402,-1.7173984050750732,-1.9358019828796387,-1.8586663007736206,-1.738485336303711,-1.615592360496521,-1.5076581239700317,-1.4293885231018066,-1.3243895769119263,-1.2149734497070312,-1.1146764755249023,-1.0387022495269775,-0.9932826161384583,-0.9854392409324646,-1.024667739868164,-1.1140339374542236,-1.246848464012146,-1.409825325012207,-1.5880833864212036,-1.7696075439453125,-1.94615638256073,-2.1120619773864746,-2.2636542320251465,-2.399257183074951,-2.5189061164855957,-2.623725175857544,-2.715297222137451,-2.795246124267578,-2.865051031112671,-2.9260098934173584,-2.979257583618164,-3.0257935523986816,-3.066499948501587,-3.102153778076172,-3.1334357261657715,-3.160936117172241,-3.185166835784912,-3.2065672874450684,-3.2255167961120605,-3.242339849472046,-3.257314682006836,-3.2706806659698486,-3.282641887664795,-3.2933743000030518,-3.3030290603637695,-3.3117353916168213,-3.319605588912964,-3.3267364501953125,-3.333211898803711,-3.3391048908233643,-3.3444788455963135
-3.395014762878418,-1.6164271831512451,-1.8603923320770264,-1.8016105890274048,-1.7326667308807373,-1.6404776573181152,-1.4882283210754395,-1.4209117889404297,-1.330521821975708,-1.2340642213821411,-1.1506317853927612,-1.0829412937164307,-1.0379393100738525,-1.0248777866363525,-1.0509333610534668,-1.1185222864151,-1.223350167274475,-1.3568538427352905,-1.5089540481567383,-1.669524908065796,-1.8301959037780762,-1.9851123094558716,-2.1304633617401123,-2.2639970779418945,-2.384782314300537,-2.4929139614105225,-2.589125871658325,-2.67445969581604,-2.7500481605529785,-2.8169946670532227,-2.876312494277954,-2.928901433944702,-2.9755499362945557,-3.0169451236724854,-3.0536904335021973,-3.0863192081451416,-3.115305185317993,-3.1410720348358154,-3.163997173309326,-3.184417486190796,-3.2026312351226807,-3.218902587890625,-3.233463764190674,-3.246519088745117,-3.258246660232544,-3.2688024044036865,-3.2783219814300537,-3.2869248390197754,-3.2947142124176025,-3.3017804622650146,-3.3082029819488525
-3.2445924282073975,-1.6158283948898315,-1.7547632455825806,-1.6564773321151733,-1.6483478546142578,-1.5895051956176758,-1.510254979133606,-1.418786883354187,-1.3285588026046753,-1.2466938495635986,-1.176482915878296,-1.1217371225357056,-1.0850884914398193,-1.0738123655319214,-1.095205307006836,-1.150164008140564,-1.2342233657836914,-1.341414451599121,-1.4649579524993896,-1.598249912261963,-1.735231637954712,-1.8706753253936768,-2.000802993774414,-2.123384475708008,-2.2373228073120117,-2.342195510864258,-2.437958240509033,-2.524787425994873,-2.6030020713806152,-2.673032283782959,-2.7353968620300293,-2.7906835079193115,-2.839521646499634,-2.8825557231903076,-2.920419692993164,-2.9537153244018555,-2.9830002784729004,-3.0087785720825195,-3.0314996242523193,-3.0515589714050293,-3.069303035736084,-3.0850319862365723,-3.0990066528320312,-3.1114511489868164,-3.1225600242614746,-3.132500171661377,-3.14141583442688,-3.1494317054748535,-3.1566548347473145,-3.1631784439086914,-3.1690826416015625
-3.2293238639831543,-1.6497087478637695,-1.7993422746658325,-1.6751405000686646,-1.6076775789260864,-1.5268654823303223,-1.4618239402770996,-1.3835763931274414,-1.3110299110412598,-1.247462511062622,-1.193631649017334,-1.1518245935440063,-1.1246192455291748,-1.1163824796676636,-1.1321344375610352,-1.1749502420425415,-1.2442598342895508,-1.3355326652526855,-1.4425714015960693,-1.5592925548553467,-1.6804221868515015,-1.8016929626464844,-1.9198435544967651,-2.03263521194458,-2.1387248039245605,-2.237424373626709,-2.3284928798675537,-2.4119961261749268,-2.488203287124634,-2.5575008392333984,-2.620335340499878,-2.6771750450134277,-2.72849178314209,-2.7747485637664795,-2.8163933753967285,-2.8538525104522705,-2.8875272274017334,-2.9177911281585693,-2.94498872756958,-2.969434976577759,-2.9914166927337646,-3.0111935138702393,-3.028999090194702,-3.0450446605682373,-3.059518575668335,-3.0725903511047363,-3.0844106674194336,-3.09511399269104,-3.1048202514648438,-3.113635778427124,-3.121654987335205
-3.1352717876434326,-1.346835970878601,-1.6259533166885376,-1.5356345176696777,-1.460590124130249,-1.4574165344238281,-1.386345386505127,-1.354306936264038,-1.3232194185256958,-1.2787503004074097,-1.2362046241760254,-1.2032392024993896,-1.1840324401855469,-1.1837798357009888,-1.2071341276168823,-1.2520734071731567,-1.315461277961731,-1.3946855068206787,-1.4858369827270508,-1.5843276977539062,-1.6859785318374634,-1.787531852722168,-1.8865967988967896,-1.9815304279327393,-2.071308135986328,-2.1553847789764404,-2.23356032371521,-2.305863857269287,-2.372468948364258,-2.433638095855713,-2.48968768119812,-2.540961742401123,-2.5878171920776367,-2.630608081817627,-2.669677972793579,-2.7053520679473877,-2.7379345893859863,-2.7677059173583984,-2.7949233055114746,-2.8198211193084717,-2.8426125049591064,-2.863490343093872,-2.88262939453125,-2.9001872539520264,-2.916306495666504,-2.9311158657073975,-2.9447314739227295,-2.957258939743042,-2.9687933921813965,-2.979421377182007,-2.9892213344573975
-2.9792754650115967,-1.4449927806854248,-1.549407958984375,-1.5386122465133667,-1.4953300952911377,-1.456424355506897,-1.4120723009109497,-1.364139199256897,-1.3206723928451538,-1.2826907634735107,-1.251022458076477,-1.2277238368988037,-1.2161885499954224,-1.2194465398788452,-1.2391514778137207,-1.2762905359268188,-1.329620361328125,-1.3954291343688965,-1.470099925994873,-1.551055669784546,-1.6358217000961304,-1.722066879272461,-1.8079071044921875,-1.8919018507003784,-1.9729814529418945,-2.0503883361816406,-2.1236190795898438,-2.1923627853393555,-2.2564568519592285,-2.3158621788024902,-2.3706440925598145,-2.4209554195404053,-2.4670140743255615,-2.5090811252593994,-2.547440767288208,-2.5823845863342285,-2.614198923110962,-2.643157482147217,-2.669517993927002,-2.693519115447998,-2.715381145477295,-2.735305070877075,-2.7534728050231934,-2.7700517177581787,-2.785191059112549,-2.799027681350708,-2.8116841316223145,-2.8232710361480713,-2.8338887691497803,-2.843627691268921,-2.8525688648223877
-2.9454102516174316,-1.4323269128799438,-1.5682395696640015,-1.444987177848816,-1.3690580129623413,-1.3903995752334595,-1.382857322692871,-1.3489372730255127,-1.3209691047668457,-1.2936068773269653,-1.275140643119812,-1.263521432876587,-1.2597376108169556,-1.2669909000396729,-1.2867926359176636,-1.3198491334915161,-1.36580228805542,-1.4232383966445923,-1.489912986755371,-1.563147783279419,-1.6402555704116821,-1.7187970876693726,-1.7967385053634644,-1.8725813627243042,-1.94538152217865,-2.0146408081054688,-2.0801539421081543,-2.14188551902771,-2.199887990951538,-2.254255771636963,-2.3051035404205322,-2.3525564670562744,-2.3967456817626953,-2.4378082752227783,-2.475886821746826,-2.5111305713653564,-2.5436928272247314,-2.573730707168579,-2.601402997970581,-2.626868724822998,-2.6502840518951416,-2.6718006134033203,-2.6915645599365234,-2.709713935852051,-2.7263805866241455,-2.7416868209838867,-2.755746364593506,-2.768664836883545,-2.7805399894714355,-2.791461229324341,-2.801511287689209
-2.871047019958496,-1.4342703819274902,-1.5143135786056519,-1.4655017852783203,-1.401752233505249,-1.3654091358184814,-1.3415569067001343,-1.299511194229126,-1.2988413572311401,-1.2951477766036987,-1.2909175157546997,-1.2864445447921753,-1.2902241945266724,-1.3050968647003174,-1.3283735513687134,-1.3601654767990112,-1.4013880491256714,-1.4518753290176392,-1.510275959968567,-1.574361801147461,-1.641702651977539,-1.710212230682373,-1.7784230709075928,-1.8454174995422363,-1.9105981588363647,-1.9735182523727417,-2.033825159072876,-2.0912559032440186,-2.1456379890441895,-2.1968812942504883,-2.2449657917022705,-2.289928913116455,-2.331855297088623,-2.3708629608154297,-2.4070940017700195,-2.440704822540283,-2.4718568325042725,-2.500710964202881,-2.5274240970611572,-2.552145004272461,-2.57501482963562,-2.596165418624878,-2.6157212257385254,-2.6337976455688477,-2.650502920150757,-2.665938138961792,-2.6801979541778564,-2.693370819091797,-2.7055392265319824,-2.7167797088623047,-2.7271642684936523
-2.81361985206604,-1.373204231262207,-1.3855500221252441,-1.3771158456802368,-1.325468897819519,-1.3200514316558838,-1.3518774509429932,-1.3466987609863281,-1.3367458581924438,-1.3303004503250122,-1.3280625343322754,-1.3307907581329346,-1.339309573173523,-1.3544611930847168,-1.3769876956939697,-1.4073406457901,-1.4454662799835205,-1.490666151046753,-1.5416368246078491,-1.5967192649841309,-1.6542435884475708,-1.7127937078475952,-1.7712986469268799,-1.828993320465088,-1.8853375911712646,-1.9399477243423462,-1.9925527572631836,-2.0429704189300537,-2.0910887718200684,-2.1368491649627686,-2.1802327632904053,-2.2212491035461426,-2.2599306106567383,-2.29632568359375,-2.3304965496063232,-2.3625173568725586,-2.392470359802246,-2.420445203781128,-2.4465363025665283,-2.4708409309387207,-2.4934585094451904,-2.5144872665405273,-2.5340254306793213,-2.55216908454895,-2.5690102577209473,-2.5846385955810547,-2.5991392135620117,-2.612593173980713,-2.6250767707824707,-2.6366615295410156,-2.6474149227142334
-2.8801114559173584,-1.1966594457626343,-1.3490240573883057,-1.3295258283615112,-1.3537395000457764,-1.357456922531128,-1.3543493747711182,-1.352368950843811,-1.3497463464736938,-1.350307583808899,-1.352921724319458,-1.35779869556427,-1.3665804862976074,-1.3811814785003662,-1.4037156105041504,-1.4356675148010254,-1.476531982421875,-1.5236470699310303,-1.5738412141799927,-1.6250648498535156,-1.6765000820159912,-1.7277981042861938,-1.7786669731140137,-1.8288507461547852,-1.8781344890594482,-1.92633056640625,-1.9732723236083984,-2.018815755844116,-2.062845230102539,-2.1052751541137695,-2.146047830581665,-2.1851296424865723,-2.2225050926208496,-2.2581753730773926,-2.292153835296631,-2.3244662284851074,-2.3551461696624756,-2.384234666824341,-2.4117789268493652,-2.4378304481506348,-2.462444305419922,-2.485677480697632,-2.5075886249542236,-2.5282375812530518,-2.5476832389831543,-2.5659849643707275,-2.5832016468048096,-2.5993902683258057,-2.6146066188812256,-2.6289055347442627,-2.6423392295837402
-2.701752185821533,-1.0648999214172363,-1.2763911485671997,-1.1314313411712646,-1.3584532737731934,-1.378815770149231,-1.3733952045440674,-1.382273554801941,-1.3888859748840332,-1.395026445388794,-1.4044605493545532,-1.417686104774475,-1.4351069927215576,-1.4570071697235107,-1.4834970235824585,-1.5144619941711426,-1.5495359897613525,-1.5881236791610718,-1.6294764280319214,-1.6727970838546753,-1.7173265218734741,-1.7623844146728516,-1.8073772192001343,-1.8518027067184448,-1.8952596187591553,-1.9374490976333618,-1.9781635999679565,-2.0172691345214844,-2.054689407348633,-2.0903913974761963,-2.124375104904175,-2.156663417816162,-2.187295436859131,-2.2163193225860596,-2.2437894344329834,-2.2697622776031494,-2.2942965030670166,-2.317451238632202,-2.3392860889434814,-2.3598599433898926,-2.3792319297790527,-2.3974595069885254,-2.4146006107330322,-2.430710792541504,-2.445844888687134,-2.4600560665130615,-2.4733963012695312,-2.485915184020996,-2.4976608753204346,-2.5086798667907715,-2.5190155506134033
-2.7286157608032227,-1.2429012060165405,-1.3787612915039062,-1.3632975816726685,-1.3569127321243286,-1.3356798887252808,-1.3171263933181763,-1.3375104665756226,-1.356600284576416,-1.3564403057098389,-1.3584829568862915,-1.3640884160995483,-1.3745343685150146,-1.3911962509155273,-1.4151604175567627,-1.4468365907669067,-1.4857531785964966,-1.5305469036102295,-1.5791987180709839,-1.6296697854995728,-1.6805553436279297,-1.7310991287231445,-1.7808043956756592,-1.8292579650878906,-1.8761621713638306,-1.921345591545105,-1.9647270441055298,-2.0062811374664307,-2.0460143089294434,-2.0839505195617676,-2.1201212406158447,-2.1545605659484863,-2.187304973602295,-2.218393564224243,-2.247868537902832,-2.275775671005249,-2.3021652698516846,-2.327090263366699,-2.3506054878234863,-2.3727684020996094,-2.393637180328369,-2.4132702350616455,-2.4317266941070557,-2.4490654468536377,-2.465343952178955,-2.480618953704834,-2.4949464797973633,-2.5083799362182617,-2.5209715366363525,-2.532771348953247,-2.543827772140503
-2.483415126800537,-0.9714866876602173,-1.1572245359420776,-1.289785623550415,-1.3283014297485352,-1.3720829486846924,-1.4030412435531616,-1.4246870279312134,-1.4434115886688232,-1.4612517356872559,-1.4786733388900757,-1.4961951971054077,-1.5146006345748901,-1.5350430011749268,-1.5588886737823486,-1.5871285200119019,-1.619552731513977,-1.6544954776763916,-1.689822793006897,-1.7242836952209473,-1.7576539516448975,-1.7899967432022095,-1.8212918043136597,-1.8514769077301025,-1.8805181980133057,-1.9084240198135376,-1.9352264404296875,-1.9609578847885132,-1.985643744468689,-2.0093014240264893,-2.0319457054138184,-2.0535905361175537,-2.0742530822753906,-2.093952178955078,-2.112710475921631,-2.1305527687072754,-2.147507429122925,-2.163604497909546,-2.1788763999938965,-2.1933562755584717,-2.2070791721343994,-2.2200801372528076,-2.232393741607666,-2.2440547943115234,-2.255096435546875,-2.2655515670776367,-2.275452136993408,-2.284827470779419,-2.2937068939208984,-2.3021180629730225,-2.310086727142334
-2.4523777961730957,-1.186173915863037,-1.3097246885299683,-1.3190878629684448,-1.354483962059021,-1.3797589540481567,-1.3853355646133423,-1.3908902406692505,-1.3972091674804688,-1.4048277139663696,-1.414259910583496,-1.4260565042495728,-1.440816044807434,-1.459147334098816,-1.4815773963928223,-1.5084136724472046,-1.5395984649658203,-1.5746245384216309,-1.6125766038894653,-1.6523159742355347,-1.6927354335784912,-1.7329546213150024,-1.7723795175552368,-1.8106480836868286,-1.8475428819656372,-1.8829251527786255,-1.916703224182129,-1.948819875717163,-1.9792495965957642,-2.0079939365386963,-2.0350773334503174,-2.0605428218841553,-2.0844473838806152,-2.1068577766418457,-2.1278469562530518,-2.1474921703338623,-2.1658706665039062,-2.183058977127075,-2.199131488800049,-2.2141597270965576,-2.2282111644744873,-2.241349697113037,-2.2536351680755615,-2.265124559402466,-2.2758700847625732,-2.285921335220337,-2.2953243255615234,-2.3041224479675293,-2.3123559951782227,-2.3200631141662598,-2.3272790908813477
